X,Y,OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT
-106.62787209,45.89196063,21351,59323,COLSTRIP,MT,45.89196063,-106.62787209,45.89196063,-106.62787209
-104.51825204,45.842564704,21352,59324,EKALAKA,MT,45.842564704,-104.51825204,45.842564704,-104.51825204
-105.04271122,46.8261184150001,21353,59326,FALLON,MT,46.826118415,-105.04271122,46.826118415,-105.04271122
-106.68475105,46.2223872980001,21354,59327,FORSYTH,MT,46.222387298,-106.68475105,46.222387298,-106.68475105
-104.73183054,47.106555803,21355,59330,GLENDIVE,MT,47.106555803,-104.73183054,47.106555803,-104.73183054
-104.65590315,45.3991588910001,21356,59332,HAMMOND,MT,45.399158891,-104.65590315,45.399158891,-104.65590315
-106.34382656,46.2000103600001,21357,59333,HATHAWAY,MT,46.20001036,-106.34382656,46.20001036,-106.34382656
-105.18212193,46.4280230260001,21358,59336,ISMAY,MT,46.428023026,-105.18212193,46.428023026,-105.18212193
-106.92688901,47.3686406530001,21359,59337,JORDAN,MT,47.368640653,-106.92688901,47.368640653,-106.92688901
-105.6704944,46.5677176120001,21360,59338,KINSEY,MT,46.567717612,-105.6704944,46.567717612,-105.6704944
-105.18030886,47.2488097130001,21361,59339,LINDSAY,MT,47.248809713,-105.18030886,47.248809713,-105.18030886
-105.09655663,46.693161,21362,59341,MILDRED,MT,46.693161,-105.09655663,46.693161,-105.09655663
-105.7299479,45.44301081,21363,59343,OLIVE,MT,45.44301081,-105.7299479,45.44301081,-105.7299479
-104.52519577,46.3914456090001,21364,59344,PLEVNA,MT,46.391445609,-104.52519577,46.391445609,-104.52519577
-105.8571,45.3910000000001,21365,59345,POWDERVILLE,MT,45.391,-105.8571,45.391,-105.8571
-106.47030989,46.274242691,21366,59347,ROSEBUD,MT,46.274242691,-106.47030989,46.274242691,-106.47030989
-105.36347121,46.821137852,21367,59349,TERRY,MT,46.821137852,-105.36347121,46.821137852,-105.36347121
-105.78420852,45.5623945730001,21368,59351,VOLBORG,MT,45.562394573,-105.78420852,45.562394573,-105.78420852
-104.1972551,46.969552042,21369,59353,WIBAUX,MT,46.969552042,-104.1972551,46.969552042,-104.1972551
-111.27654236,47.509462612,21370,59401,GREAT FALLS,MT,47.509462612,-111.27654236,47.509462612,-111.27654236
-111.303835,47.5064530000001,21371,59403,GREAT FALLS,MT,47.506453,-111.303835,47.506453,-111.303835
-111.33981929,47.5100434730001,21372,59404,GREAT FALLS,MT,47.510043473,-111.33981929,47.510043473,-111.33981929
-111.25543194,47.49156615,21373,59405,GREAT FALLS,MT,47.49156615,-111.25543194,47.49156615,-111.25543194
-111.248112,47.495098,21374,59406,GREAT FALLS,MT,47.495098,-111.248112,47.495098,-111.248112
-112.46553877,47.4761092360001,21375,59410,AUGUSTA,MT,47.476109236,-112.46553877,47.476109236,-112.46553877
-113.3935046,48.8680791520001,21376,59411,BABB,MT,48.868079152,-113.3935046,48.868079152,-113.3935046
-110.91421465,47.362057973,21377,59412,BELT,MT,47.362057973,-110.91421465,47.362057973,-110.91421465
-111.28153461,47.5281734980001,21378,59414,BLACK EAGLE,MT,47.528173498,-111.28153461,47.528173498,-111.28153461
-111.6818041,48.060509564,21379,59416,BRADY,MT,48.060509564,-111.6818041,48.060509564,-111.6818041
-112.98657157,48.5902704100001,21380,59417,BROWNING,MT,48.59027041,-112.98657157,48.59027041,-112.98657157
-109.87484586,46.8440000860001,21381,59418,BUFFALO,MT,46.844000086,-109.87484586,46.844000086,-109.87484586
-112.33854573,47.9502803020001,21382,59419,BYNUM,MT,47.950280302,-112.33854573,47.950280302,-112.33854573
-111.0367279,47.910331968,21383,59420,CARTER,MT,47.910331968,-111.0367279,47.910331968,-111.0367279
-111.77639261,47.2066277390001,21384,59421,CASCADE,MT,47.206627739,-111.77639261,47.206627739,-111.77639261
-112.21625233,47.8283092790001,21385,59422,CHOTEAU,MT,47.828309279,-112.21625233,47.828309279,-112.21625233
-110.06307531,47.366631016,21386,59424,COFFEE CREEK,MT,47.366631016,-110.06307531,47.366631016,-110.06307531
-111.94120681,48.174560193,21387,59425,CONRAD,MT,48.174560193,-111.94120681,48.174560193,-111.94120681
-112.34296379,48.654138582,21388,59427,CUT BANK,MT,48.654138582,-112.34296379,48.654138582,-112.34296379
-109.88632109,47.333657026,21389,59430,DENTON,MT,47.333657026,-109.88632109,47.333657026,-109.88632109
-112.43094805,48.241055122,21390,59432,DUPUYER,MT,48.241055122,-112.43094805,48.241055122,-112.43094805
-111.70980524,47.862537036,21391,59433,DUTTON,MT,47.862537036,-111.70980524,47.862537036,-111.70980524
-113.0765245,48.4165295000001,21392,59434,EAST GLACIER PARK,MT,48.4165295,-113.0765245,48.4165295,-113.0765245
-111.79948373,48.4941055450001,21393,59435,ETHRIDGE,MT,48.494105545,-111.79948373,48.494105545,-111.79948373
-111.98654861,47.624244881,21394,59436,FAIRFIELD,MT,47.624244881,-111.98654861,47.624244881,-111.98654861
-111.16666396,47.7204569800001,21395,59440,FLOWEREE,MT,47.72045698,-111.16666396,47.72045698,-111.16666396
-109.01372218,46.9590380560001,21396,59441,FOREST GROVE,MT,46.959038056,-109.01372218,46.959038056,-109.01372218
-110.6816961,47.8329967720001,21397,59442,FORT BENTON,MT,47.832996772,-110.6816961,47.832996772,-110.6816961
-111.80830145,47.5450388140001,21398,59443,FORT SHAW,MT,47.545038814,-111.80830145,47.545038814,-111.80830145
-111.41842452,48.6135195890001,21399,59444,GALATA,MT,48.613519589,-111.41842452,48.613519589,-111.41842452
-110.21074435,47.6482789730001,21400,59446,GERALDINE,MT,47.648278973,-110.21074435,47.648278973,-110.21074435
-110.45152369,47.2875913610001,21401,59447,GEYSER,MT,47.287591361,-110.45152369,47.287591361,-110.45152369
-112.54498668,48.3062059490001,21402,59448,HEART BUTTE,MT,48.306205949,-112.54498668,48.306205949,-112.54498668
-110.74033628,47.585578336,21403,59450,HIGHWOOD,MT,47.585578336,-110.74033628,47.585578336,-110.74033628
-109.3941721,47.369190653,21404,59451,HILGER,MT,47.369190653,-109.3941721,47.369190653,-109.3941721
-110.07035774,46.959028851,21405,59452,HOBSON,MT,46.959028851,-110.07035774,46.959028851,-110.07035774
-109.6356147,46.651615023,21406,59453,JUDITH GAP,MT,46.651615023,-109.6356147,46.651615023,-109.6356147
-111.9714441,48.7781864290001,21407,59454,KEVIN,MT,48.778186429,-111.9714441,48.778186429,-111.9714441
-111.48841805,48.279120452,21408,59456,LEDGER,MT,48.279120452,-111.48841805,48.279120452,-111.48841805
-109.42530576,47.061876005,21409,59457,LEWISTOWN,MT,47.061876005,-109.42530576,47.061876005,-109.42530576
-110.46811642,48.009757526,21410,59460,LOMA,MT,48.009757526,-110.46811642,48.009757526,-110.46811642
-111.23246835,48.5483385220001,21411,59461,LOTHAIR,MT,48.548338522,-111.23246835,48.548338522,-111.23246835
-109.96130012,47.116713417,21412,59462,MOCCASIN,MT,47.116713417,-109.96130012,47.116713417,-109.96130012
-110.84945853,47.0823816170001,21413,59463,MONARCH,MT,47.082381617,-110.84945853,47.082381617,-110.84945853
-109.61767064,46.9583367990001,21414,59464,MOORE,MT,46.958336799,-109.61767064,46.958336799,-109.61767064
-110.80437424,46.9840825480001,21415,59465,NEIHART,MT,46.984082548,-110.80437424,46.984082548,-110.80437424
-111.7360375,48.775107722,21416,59466,OILMONT,MT,48.775107722,-111.7360375,48.775107722,-111.7360375
-112.11927389,47.974589947,21417,59467,PENDROY,MT,47.974589947,-112.11927389,47.974589947,-112.11927389
-111.68444384,47.7076980750001,21418,59468,POWER,MT,47.707698075,-111.68444384,47.707698075,-111.68444384
-110.6076915,47.192864039,21419,59469,RAYNESFORD,MT,47.192864039,-110.6076915,47.192864039,-110.6076915
-108.90184765,47.3272478600001,21420,59471,ROY,MT,47.32724786,-108.90184765,47.32724786,-108.90184765
-111.16077596,47.4053252850001,21421,59472,SAND COULEE,MT,47.405325285,-111.16077596,47.405325285,-111.16077596
-111.84546424,48.5057118120001,21422,59474,SHELBY,MT,48.505711812,-111.84546424,48.505711812,-111.84546424
-111.9147756,47.4830136,21423,59477,SIMMS,MT,47.4830136,-111.9147756,47.4830136,-111.9147756
-110.19243119,47.1355489810001,21424,59479,STANFORD,MT,47.135548981,-110.19243119,47.135548981,-110.19243119
-111.15831477,47.3141942460001,21425,59480,STOCKETT,MT,47.314194246,-111.15831477,47.314194246,-111.15831477
-111.74046023,48.890297161,21426,59482,SUNBURST,MT,48.890297161,-111.74046023,48.890297161,-111.74046023
-111.73877278,47.518882379,21427,59483,SUN RIVER,MT,47.518882379,-111.73877278,47.518882379,-111.73877278
-111.93541946,48.981902667,21428,59484,SWEET GRASS,MT,48.981902667,-111.93541946,48.981902667,-111.93541946
-111.53354059,47.434124282,21429,59485,ULM,MT,47.434124282,-111.53354059,47.434124282,-111.53354059
-112.26870604,48.3110113490001,21430,59486,VALIER,MT,48.311011349,-112.26870604,48.311011349,-112.26870604
-111.60406321,47.5633121330001,21431,59487,VAUGHN,MT,47.563312133,-111.60406321,47.563312133,-111.60406321
-109.27909035,47.5419911070001,21432,59489,WINIFRED,MT,47.541991107,-109.27909035,47.541991107,-109.27909035
-109.68765242,48.547876655,21433,59501,HAVRE,MT,48.547876655,-109.68765242,48.547876655,-109.68765242
-110.07097093,48.136218903,21434,59520,BIG SANDY,MT,48.136218903,-110.07097093,48.136218903,-110.07097093
-109.84541258,48.277164095,21435,59521,BOX ELDER,MT,48.277164095,-109.84541258,48.277164095,-109.84541258
-110.97819921,48.5286981740001,21436,59522,CHESTER,MT,48.528698174,-110.97819921,48.528698174,-110.97819921
-109.21301949,48.446261205,21437,59523,CHINOOK,MT,48.446261205,-109.21301949,48.446261205,-109.21301949
-108.35456494,48.0704095390001,21438,59524,DODSON,MT,48.070409539,-108.35456494,48.070409539,-108.35456494
-110.28084019,48.599412391,21439,59525,GILDFORD,MT,48.599412391,-110.28084019,48.599412391,-110.28084019
-108.75738877,48.5052896350001,21440,59526,HARLEM,MT,48.505289635,-108.75738877,48.505289635,-108.75738877
-108.73791975,48.0896787080001,21441,59527,HAYS,MT,48.089678708,-108.73791975,48.089678708,-108.73791975
-110.41113092,48.576595534,21442,59528,HINGHAM,MT,48.576595534,-110.41113092,48.576595534,-110.41113092
-108.63110285,48.784426033,21443,59529,HOGELAND,MT,48.784426033,-108.63110285,48.784426033,-108.63110285
-110.67345947,48.571194645,21444,59530,INVERNESS,MT,48.571194645,-110.67345947,48.571194645,-110.67345947
-110.81384165,48.6425331740001,21445,59531,JOPLIN,MT,48.642533174,-110.81384165,48.642533174,-110.81384165
-110.12577603,48.5945858490001,21446,59532,KREMLIN,MT,48.594585849,-110.12577603,48.594585849,-110.12577603
-109.34679827,48.108259667,21447,59535,LLOYD,MT,48.108259667,-109.34679827,48.108259667,-109.34679827
-107.92234512,48.8012663330001,21448,59537,LORING,MT,48.801266333,-107.92234512,48.801266333,-107.92234512
-107.87197416,48.330488637,21449,59538,MALTA,MT,48.330488637,-107.87197416,48.330488637,-107.87197416
-110.55545011,48.5649145190001,21450,59540,RUDYARD,MT,48.564914519,-110.55545011,48.564914519,-110.55545011
-108.43391647,48.8167476840001,21451,59542,TURNER,MT,48.816747684,-108.43391647,48.816747684,-108.43391647
-107.64717245,48.738185437,21452,59544,WHITEWATER,MT,48.738185437,-107.64717245,48.738185437,-107.64717245
-111.18167267,48.8820804580001,21453,59545,WHITLASH,MT,48.882080458,-111.18167267,48.882080458,-111.18167267
-108.53622445,47.8881538480001,21454,59546,ZORTMAN,MT,47.888153848,-108.53622445,47.888153848,-108.53622445
-109.08498164,48.514814545,21455,59547,ZURICH,MT,48.514814545,-109.08498164,48.514814545,-109.08498164
-112.02934068,46.59135293,21456,59601,HELENA,MT,46.59135293,-112.02934068,46.59135293,-112.02934068
-111.9855885,46.664818568,21457,59602,HELENA,MT,46.664818568,-111.9855885,46.664818568,-111.9855885
-112.013204,46.6076630000001,21458,59604,HELENA,MT,46.607663,-112.013204,46.607663,-112.013204
-112.037015,46.5917880000001,21459,59624,HELENA,MT,46.591788,-112.037015,46.591788,-112.037015
-112.0387,46.5984,21460,59625,HELENA,MT,46.5984,-112.0387,46.5984,-112.0387
-112.26916799,46.2738008630001,21461,59631,BASIN,MT,46.273800863,-112.26916799,46.273800863,-112.26916799
-112.09946771,46.2288079190001,21462,59632,BOULDER,MT,46.228807919,-112.09946771,46.228807919,-112.09946771
-112.3200757,46.8933364220001,21463,59633,CANYON CREEK,MT,46.893336422,-112.3200757,46.893336422,-112.3200757
-111.97157532,46.5083772450001,21464,59634,CLANCY,MT,46.508377245,-111.97157532,46.508377245,-111.97157532
-111.89157476,46.594135023,21465,59635,EAST HELENA,MT,46.594135023,-111.89157476,46.594135023,-111.89157476
-112.12253746,46.608262048,21466,59636,FORT HARRISON,MT,46.608262048,-112.12253746,46.608262048,-112.12253746
-112.06364698,46.3782898430001,21467,59638,JEFFERSON CITY,MT,46.378289843,-112.06364698,46.378289843,-112.06364698
-112.65286844,46.9684473900001,21468,59639,LINCOLN,MT,46.96844739,-112.65286844,46.96844739,-112.65286844
-112.30079517,46.7532228270001,21469,59640,MARYSVILLE,MT,46.753222827,-112.30079517,46.753222827,-112.30079517
-111.63075667,46.2039790000001,21470,59641,RADERSBURG,MT,46.203979,-111.63075667,46.203979,-111.63075667
-110.81168856,46.405093306,21471,59642,RINGLING,MT,46.405093306,-110.81168856,46.405093306,-110.81168856
-111.53335163,46.1803775820001,21472,59643,TOSTON,MT,46.180377582,-111.53335163,46.180377582,-111.53335163
-111.50400364,46.3447595480001,21473,59644,TOWNSEND,MT,46.344759548,-111.50400364,46.344759548,-111.50400364
-110.93714559,46.5575251490001,21474,59645,WHITE SULPHUR SPRINGS,MT,46.557525149,-110.93714559,46.557525149,-110.93714559
-111.65534404,46.4697244050001,21475,59647,WINSTON,MT,46.469724405,-111.65534404,46.469724405,-111.65534404
-112.11412859,47.0455024890001,21476,59648,WOLF CREEK,MT,47.045502489,-112.11412859,47.045502489,-112.11412859
-112.51897726,45.991409837,21477,59701,BUTTE,MT,45.991409837,-112.51897726,45.991409837,-112.51897726
-112.527094,45.983369,21478,59702,BUTTE,MT,45.983369,-112.527094,45.983369,-112.527094
-112.537076,46.0119120000001,21479,59703,BUTTE,MT,46.011912,-112.537076,46.011912,-112.537076
-112.12875263,45.2709022220001,21480,59710,ALDER,MT,45.270902222,-112.12875263,45.270902222,-112.12875263
-112.99123904,46.1322894400001,21481,59711,ANACONDA,MT,46.13228944,-112.99123904,46.13228944,-112.99123904
-112.58862216,46.629429918,21482,59713,AVON,MT,46.629429918,-112.58862216,46.629429918,-112.58862216
-111.18289684,45.7897348870001,21483,59714,BELGRADE,MT,45.789734887,-111.18289684,45.789734887,-111.18289684
-111.02595715,45.676118973,21484,59715,BOZEMAN,MT,45.676118973,-111.02595715,45.676118973,-111.02595715
-111.2939407,45.2398067460001,21485,59716,BIG SKY,MT,45.239806746,-111.2939407,45.239806746,-111.2939407
-111.10673816,45.6819171650001,21486,59718,BOZEMAN,MT,45.681917165,-111.10673816,45.681917165,-111.10673816
-111.0722,45.7079000000001,21487,59719,BOZEMAN,MT,45.7079,-111.0722,45.7079,-111.0722
-111.55992691,44.9248380330001,21488,59720,CAMERON,MT,44.924838033,-111.55992691,44.924838033,-111.55992691
-111.90368915,45.8471345410001,21489,59721,CARDWELL,MT,45.847134541,-111.90368915,45.847134541,-111.90368915
-112.73927022,46.3889764480001,21490,59722,DEER LODGE,MT,46.388976448,-112.73927022,46.388976448,-112.73927022
-112.66495317,45.214420165,21491,59725,DILLON,MT,45.214420165,-112.66495317,45.214420165,-112.66495317
-112.75793369,45.7771254740001,21492,59727,DIVIDE,MT,45.777125474,-112.75793369,45.777125474,-112.75793369
-112.4401526,46.5631654600001,21493,59728,ELLISTON,MT,46.56316546,-112.4401526,46.56316546,-112.4401526
-111.72687421,45.310216391,21494,59729,ENNIS,MT,45.310216391,-111.72687421,45.310216391,-111.72687421
-111.20807719,45.491738373,21495,59730,GALLATIN GATEWAY,MT,45.491738373,-111.20807719,45.491738373,-111.20807719
-112.82391447,46.601529612,21496,59731,GARRISON,MT,46.601529612,-112.82391447,46.601529612,-112.82391447
-112.73188612,45.3642631220001,21497,59732,GLEN,MT,45.364263122,-112.73188612,45.364263122,-112.73188612
-112.98305818,46.679844992,21498,59733,GOLD CREEK,MT,46.679844992,-112.98305818,46.679844992,-112.98305818
-113.41986237,45.359419373,21499,59736,JACKSON,MT,45.359419373,-113.41986237,45.359419373,-113.41986237
-112.57045999,44.6893909410001,21500,59739,LIMA,MT,44.689390941,-112.57045999,44.689390941,-112.57045999
-111.76904192,45.4828954550001,21501,59740,MC ALLISTER,MT,45.482895455,-111.76904192,45.482895455,-111.76904192
-111.32215855,45.8057347270001,21502,59741,MANHATTAN,MT,45.805734727,-111.32215855,45.805734727,-111.32215855
-112.66000184,45.7250175090001,21503,59743,MELROSE,MT,45.725017509,-112.66000184,45.725017509,-112.66000184
-111.731003,45.4564780000001,21504,59745,NORRIS,MT,45.456478,-111.731003,45.456478,-111.731003
-113.04181871,45.3175904290001,21505,59746,POLARIS,MT,45.317590429,-113.04181871,45.317590429,-113.04181871
-112.0073495,45.636781,21506,59747,PONY,MT,45.636781,-112.0073495,45.636781,-112.0073495
-112.71597985,46.016576775,21507,59748,RAMSAY,MT,46.016576775,-112.71597985,46.016576775,-112.71597985
-112.17625692,45.4292406230001,21508,59749,SHERIDAN,MT,45.429240623,-112.17625692,45.429240623,-112.17625692
-112.68680704,45.9699860870001,21509,59750,BUTTE,MT,45.969986087,-112.68680704,45.969986087,-112.68680704
-112.28510183,45.675973221,21510,59751,SILVER STAR,MT,45.675973221,-112.28510183,45.675973221,-112.28510183
-111.52395591,45.9057346870001,21511,59752,THREE FORKS,MT,45.905734687,-111.52395591,45.905734687,-111.52395591
-112.33766555,45.5118276040001,21512,59754,TWIN BRIDGES,MT,45.511827604,-112.33766555,45.511827604,-112.33766555
-112.0065192,45.262798305,21513,59755,VIRGINIA CITY,MT,45.262798305,-112.0065192,45.262798305,-112.0065192
-112.78748964,46.1786313750001,21514,59756,WARM SPRINGS,MT,46.178631375,-112.78748964,46.178631375,-112.78748964
-111.1495555,44.7123959950001,21515,59758,WEST YELLOWSTONE,MT,44.712395995,-111.1495555,44.712395995,-111.1495555
-112.15614135,45.856471866,21516,59759,WHITEHALL,MT,45.856471866,-112.15614135,45.856471866,-112.15614135
-111.4727,45.8895000000001,21517,59760,WILLOW CREEK,MT,45.8895,-111.4727,45.8895,-111.4727
-113.43997145,45.5637359410001,21518,59761,WISDOM,MT,45.563735941,-113.43997145,45.563735941,-113.43997145
-113.11872578,45.801796408,21519,59762,WISE RIVER,MT,45.801796408,-113.11872578,45.801796408,-113.11872578
-111.036665,45.6782430000001,21520,59771,BOZEMAN,MT,45.678243,-111.036665,45.678243,-111.036665
-111.067488,45.7003110000001,21521,59772,BOZEMAN,MT,45.700311,-111.067488,45.700311,-111.067488
-114.01362095,46.855441812,21522,59801,MISSOULA,MT,46.855441812,-114.01362095,46.855441812,-114.01362095
-113.97117252,46.880485537,21523,59802,MISSOULA,MT,46.880485537,-113.97117252,46.880485537,-113.97117252
-114.03255246,46.8200343450001,21524,59803,MISSOULA,MT,46.820034345,-114.03255246,46.820034345,-114.03255246
-114.07864975,46.858095559,21525,59804,MISSOULA,MT,46.858095559,-114.07864975,46.858095559,-114.07864975
-114.015267,46.8516040000001,21526,59806,MISSOULA,MT,46.851604,-114.015267,46.851604,-114.015267
-113.992427,46.8716670000001,21527,59807,MISSOULA,MT,46.871667,-113.992427,46.871667,-113.992427
-114.06931406,46.9125759930001,21528,59808,MISSOULA,MT,46.912575993,-114.06931406,46.912575993,-114.06931406
-114.48254561,46.9711485500001,21529,59820,ALBERTON,MT,46.97114855,-114.48254561,46.97114855,-114.48254561
-114.05692535,47.1600017470001,21530,59821,ARLEE,MT,47.160001747,-114.05692535,47.160001747,-114.05692535
-113.58756199,46.912627505,21531,59823,BONNER,MT,46.912627505,-113.58756199,46.912627505,-113.58756199
-114.18773454,47.4228891930001,21532,59824,CHARLO,MT,47.422889193,-114.18773454,47.422889193,-114.18773454
-113.72228595,46.7604698060001,21533,59825,CLINTON,MT,46.760469806,-113.72228595,46.760469806,-113.72228595
-113.69524299,47.4826967810001,21534,59826,CONDON,MT,47.482696781,-113.69524299,47.482696781,-113.69524299
-114.08717691,45.885316032,21535,59827,CONNER,MT,45.885316032,-114.08717691,45.885316032,-114.08717691
-114.0833922,46.3165436210001,21536,59828,CORVALLIS,MT,46.316543621,-114.0833922,46.316543621,-114.0833922
-114.19223474,45.961309586,21537,59829,DARBY,MT,45.961309586,-114.19223474,45.961309586,-114.19223474
-115.34046849,47.379484796,21538,59830,DE BORGIA,MT,47.379484796,-115.34046849,47.379484796,-115.34046849
-114.32387234,47.3197437970001,21539,59831,DIXON,MT,47.319743797,-114.32387234,47.319743797,-114.32387234
-113.20451286,46.656330102,21540,59832,DRUMMOND,MT,46.656330102,-113.20451286,46.656330102,-113.20451286
-114.05696493,46.6411428440001,21541,59833,FLORENCE,MT,46.641142844,-114.05696493,46.641142844,-114.05696493
-114.25989917,47.035673278,21542,59834,FRENCHTOWN,MT,47.035673278,-114.25989917,47.035673278,-114.25989917
-113.25374387,46.51611689,21543,59837,HALL,MT,46.51611689,-113.25374387,46.51611689,-113.25374387
-114.15552674,46.235698008,21544,59840,HAMILTON,MT,46.235698008,-114.15552674,46.235698008,-114.15552674
-114.2592325,46.3221395,21545,59841,PINESDALE,MT,46.3221395,-114.2592325,46.3221395,-114.2592325
-115.38854013,47.3787857500001,21546,59842,HAUGAN,MT,47.37878575,-115.38854013,47.37878575,-115.38854013
-112.95722101,46.889737634,21547,59843,HELMVILLE,MT,46.889737634,-112.95722101,46.889737634,-112.95722101
-115.97934929,48.05633354,21548,59844,HERON,MT,48.05633354,-115.97934929,48.05633354,-115.97934929
-114.61612659,47.6297747930001,21549,59845,HOT SPRINGS,MT,47.629774793,-114.61612659,47.629774793,-114.61612659
-114.3897025,47.065186908,21550,59846,HUSON,MT,47.065186908,-114.3897025,47.065186908,-114.3897025
-114.10580103,46.759885825,21551,59847,LOLO,MT,46.759885825,-114.10580103,46.759885825,-114.10580103
-114.64925308,47.7055912120001,21552,59848,LONEPINE,MT,47.705591212,-114.64925308,47.705591212,-114.64925308
-113.88275653,46.872219731,21553,59851,MILLTOWN,MT,46.872219731,-113.88275653,46.872219731,-113.88275653
-115.79439292,48.019301956,21554,59853,NOXON,MT,48.019301956,-115.79439292,48.019301956,-115.79439292
-113.03122386,47.0334454310001,21555,59854,OVANDO,MT,47.033445431,-113.03122386,47.033445431,-113.03122386
-114.1072195,47.6022739220001,21556,59855,PABLO,MT,47.602273922,-114.1072195,47.602273922,-114.1072195
-114.8412647,47.459199584,21557,59856,PARADISE,MT,47.459199584,-114.8412647,47.459199584,-114.8412647
-113.34828075,46.3294800470001,21558,59858,PHILIPSBURG,MT,46.329480047,-113.34828075,46.329480047,-113.34828075
-114.89603846,47.489207401,21559,59859,PLAINS,MT,47.489207401,-114.89603846,47.489207401,-114.89603846
-114.1477603,47.7028109720001,21560,59860,POLSON,MT,47.702810972,-114.1477603,47.702810972,-114.1477603
-114.15576421,47.3042502980001,21561,59863,RAVALLI,MT,47.304250298,-114.15576421,47.304250298,-114.15576421
-114.10960249,47.545170001,21562,59864,RONAN,MT,47.545170001,-114.10960249,47.545170001,-114.10960249
-114.07217049,47.3370274550001,21563,59865,SAINT IGNATIUS,MT,47.337027455,-114.07217049,47.337027455,-114.07217049
-115.09886138,47.3099608800001,21564,59866,SAINT REGIS,MT,47.30996088,-115.09886138,47.30996088,-115.09886138
-115.47883196,47.405759893,21565,59867,SALTESE,MT,47.405759893,-115.47883196,47.405759893,-115.47883196
-113.47992279,47.1874380790001,21566,59868,SEELEY LAKE,MT,47.187438079,-113.47992279,47.187438079,-113.47992279
-114.05607747,46.522061922,21567,59870,STEVENSVILLE,MT,46.522061922,-114.05607747,46.522061922,-114.05607747
-113.83418134,45.8781103430001,21568,59871,SULA,MT,45.878110343,-113.83418134,45.878110343,-113.83418134
-114.86755824,47.1552511260001,21569,59872,SUPERIOR,MT,47.155251126,-114.86755824,47.155251126,-114.86755824
-115.36579437,47.631016296,21570,59873,THOMPSON FALLS,MT,47.631016296,-115.36579437,47.631016296,-115.36579437
-115.57079946,47.809747642,21571,59874,TROUT CREEK,MT,47.809747642,-115.57079946,47.809747642,-115.57079946
-114.17171839,46.3933295640001,21572,59875,VICTOR,MT,46.393329564,-114.17171839,46.393329564,-114.17171839
-114.30190455,48.211148257,21573,59901,KALISPELL,MT,48.211148257,-114.30190455,48.211148257,-114.30190455
-114.29320546,48.2075598690001,21574,59903,KALISPELL,MT,48.207559869,-114.29320546,48.207559869,-114.29320546
-114.330351,48.2022210000001,21575,59904,KALISPELL,MT,48.202221,-114.330351,48.202221,-114.330351
-114.31464577,47.7902212390001,21576,59910,BIG ARM,MT,47.790221239,-114.31464577,47.790221239,-114.31464577
-114.04456896,48.0446377470001,21577,59911,BIGFORK,MT,48.044637747,-114.04456896,48.044637747,-114.04456896
-114.1882889,48.3654270500001,21578,59912,COLUMBIA FALLS,MT,48.36542705,-114.1882889,48.36542705,-114.1882889
-113.97265949,48.3873615640001,21579,59913,CORAM,MT,48.387361564,-113.97265949,48.387361564,-113.97265949
-114.27482333,47.8531538920001,21580,59914,DAYTON,MT,47.853153892,-114.27482333,47.853153892,-114.27482333
-114.32473982,47.8209779840001,21581,59915,ELMO,MT,47.820977984,-114.32473982,47.820977984,-114.32473982
-113.59698082,48.3000796520001,21582,59916,ESSEX,MT,48.300079652,-113.59698082,48.300079652,-113.59698082
-115.006676,48.7606732140001,21583,59917,EUREKA,MT,48.760673214,-115.006676,48.760673214,-115.006676
-115.00015356,48.6946832360001,21584,59918,FORTINE,MT,48.694683236,-115.00015356,48.694683236,-115.00015356
-114.06242994,48.3840380720001,21585,59919,HUNGRY HORSE,MT,48.384038072,-114.06242994,48.384038072,-114.06242994
-114.51031041,48.100363266,21586,59920,KILA,MT,48.100363266,-114.51031041,48.100363266,-114.51031041
-114.2246776,48.0196577130001,21587,59922,LAKESIDE,MT,48.019657713,-114.2246776,48.019657713,-114.2246776
-115.53206595,48.368858344,21588,59923,LIBBY,MT,48.368858344,-115.53206595,48.368858344,-115.53206595
-114.72885144,48.0854410600001,21589,59925,MARION,MT,48.08544106,-114.72885144,48.08544106,-114.72885144
-113.94681341,48.345766724,21590,59926,MARTIN CITY,MT,48.345766724,-113.94681341,48.345766724,-113.94681341
-113.89903449,48.3766676220001,21591,59927,OLNEY,MT,48.376667622,-113.89903449,48.376667622,-113.89903449
-114.35186783,48.824483382,21592,59928,POLEBRIDGE,MT,48.824483382,-114.35186783,48.824483382,-114.35186783
-114.32433265,47.9204520970001,21593,59929,PROCTOR,MT,47.920452097,-114.32433265,47.920452097,-114.32433265
-115.15769938,48.879287909,21594,59930,REXFORD,MT,48.879287909,-115.15769938,48.879287909,-115.15769938
-114.20025014,47.9148593420001,21595,59931,ROLLINS,MT,47.914859342,-114.20025014,47.914859342,-114.20025014
-114.23215244,48.076669424,21596,59932,SOMERS,MT,48.076669424,-114.23215244,48.076669424,-114.23215244
-114.79790195,48.7308645260001,21597,59933,STRYKER,MT,48.730864526,-114.79790195,48.730864526,-114.79790195
-114.9752233,48.6996661580001,21598,59934,TREGO,MT,48.699666158,-114.9752233,48.699666158,-114.9752233
-115.86459286,48.517530079,21599,59935,TROY,MT,48.517530079,-115.86459286,48.517530079,-115.86459286
